Milliseconds,X,Y,Z
2,1.9102478,6.7812347,7.6864014
12,1.5466309,6.6708984,6.954468
23,1.3743896,6.5941467,6.5599976
32,1.2691345,6.440628,6.483963
42,1.1734619,6.4118347,6.4411774
52,1.1256104,6.3830414,6.3983917
62,1.049057,6.407028,6.365143
72,1.1112518,6.4502106,6.46019
82,1.245224,6.531769,6.707321
92,1.3121948,6.58934,6.9639893
102,1.4653015,6.5941467,7.1493225
113,1.4987946,6.7092743,7.192108
122,1.5035706,6.757248,7.0637817
132,1.4557343,6.7812347,6.85466
142,1.3791809,6.8532104,6.555237
152,1.2978516,6.910782,6.336624
162,1.2212982,6.992325,6.179779
172,1.1925812,6.9875336,5.965912
182,1.2069397,7.006729,5.7995605
192,1.1925812,7.0115204,5.7377777
202,1.3313293,6.8675995,5.7377777
212,1.450943,6.8004303,5.9706573
223,1.5897064,6.7524567,6.3413696
232,1.6614532,6.8771973,6.792877
242,1.6710205,7.0259247,7.558075
252,1.8241425,6.680496,7.8384857
262,1.9485321,6.522171,7.9715576
272,1.8337097,6.771637,8.114136
282,1.852829,6.805237,8.114136
292,1.848053,6.819626,7.962036
302,1.6327515,6.7860413,7.472519
312,1.4940033,6.896393,6.750107
323,1.3696136,7.0163116,6.1037292
332,1.2356567,6.944351,5.7758026
342,1.1256104,6.901169,5.604706
352,1.2404327,6.7380676,5.5239105
362,1.2404327,6.627716,5.8756104
372,1.0921173,6.704468,5.965912
382,1.5035706,6.613327,5.9468994
392,1.5083618,6.392639,6.3176117
402,1.618393,6.584549,6.5837555
412,1.7858429,6.9491577,6.445938
422,1.87677,6.9827423,6.674057
433,2.245163,6.88678,6.9259644
442,3.0250092,6.037613,7.800461
452,2.0250702,7.510483,7.0637817
462,2.556137,7.059494,7.0637817
472,2.2355957,7.3665466,6.6692963
482,2.446106,7.4289093,6.6170197
492,2.3647614,7.328171,6.902191
502,2.245163,7.3185577,7.0447693
512,2.1590424,7.3425446,6.830902
522,1.9485321,7.5056763,6.1987915
532,1.6997375,7.476883,5.229233
543,1.685379,6.9827423,4.972595
552,1.5131378,6.824417,4.1836395
562,1.5418396,6.4502106,3.803421
572,1.8384705,5.9896393,3.9745178
582,2.3360596,5.792938,4.8347626
592,2.5417786,6.258316,6.1987915
602,3.4077759,6.479004,9.972443
612,2.9053955,7.241806,9.3593445
622,3.388626,7.1698456,7.957306
632,3.2307434,7.165039,6.6692963
642,2.9771729,7.6447906,5.8708496
653,2.8240814,7.755142,4.830017
662,2.7618713,7.6304016,4.5448456
672,2.814499,7.2849884,4.4402924
682,2.8719177,6.6181183,4.445053
692,2.680542,6.7236786,4.706436
702,2.7618713,6.2678986,4.7634735
712,3.044159,5.908081,4.744461
722,2.8432007,6.4741974,5.0296173
732,3.0919952,6.3590546,4.720688
742,2.9436798,7.0786896,4.611389
753,3.087204,7.241806,4.5210876
762,3.0728607,7.1554565,4.734955
772,3.2642365,7.356949,4.8965607
782,2.9771729,7.870285,5.1389313
792,3.0680847,7.9038544,5.8993683
802,3.4699707,7.3665466,6.241562
812,3.450821,7.4433136,6.289093
822,3.7570343,7.5344543,6.30336
832,3.8335724,7.817505,6.179779
842,4.211548,7.803116,6.146515
852,4.4699097,7.726364,6.3081055
863,4.551239,8.038193,6.0894775
872,4.613434,8.402817,5.818573
882,4.747406,8.575531,6.098984
892,4.9387817,8.82019,6.322357
902,4.9579163,8.748245,6.8166504
912,5.1445007,9.036102,7.2491302
922,4.7569733,9.376709,7.04953
932,4.6086426,8.618713,6.8166504
942,4.388565,8.546738,6.3556366
952,4.182846,8.719452,5.623703
962,4.1637115,8.757828,5.276764
973,4.1684875,8.858582,5.4858856
982,4.048874,8.94014,5.794815
992,3.9914703,8.834595,6.122757
1002,3.9771118,8.565933,6.507721
1012,3.790512,8.412399,6.4744415
1022,3.5991364,8.306854,6.30336
1032,3.4604034,8.32605,6.203537
1042,3.345581,8.422012,6.10849
1052,3.249878,8.330856,6.18454
1062,3.2068176,8.042999,6.4792023
1072,3.1637726,7.755142,6.8641663
1082,3.211609,7.4864807,7.1160736
1093,3.192459,7.308975,7.0923004
1102,2.809723,7.328171,6.830902
1112,2.7666626,7.126663,6.588516
1122,2.6566315,6.766861,6.30336
1132,2.412613,6.546158,5.8138275
1142,2.1111908,6.339859,5.4716187
1152,1.9580841,6.028015,5.481125
1162,1.87677,5.8937073,5.75679
1172,1.8671875,5.980057,6.0419464
1182,1.7475739,5.92247,6.526718
1193,1.8719788,5.864914,6.97348
1202,1.8911133,5.816925,7.3536987
1212,1.881546,5.697006,7.662613
1222,2.0011597,5.5098877,7.8622437
1232,1.9963684,5.471512,8.090363
1242,1.9676666,5.6634064,8.066605
1252,1.8671875,5.720993,7.928787
1262,1.8002014,5.735382,7.605591
1273,1.6949463,5.6921997,7.372711
1282,1.5418396,5.7401733,6.8118896
1292,1.254776,5.826538,6.3793945
1302,1.3169861,5.720993,6.1892853
1312,1.3648224,5.8889008,6.312851
1322,1.4222412,6.013626,6.564743
1332,1.618393,5.76416,6.85466
1342,1.7810669,5.4667053,7.2253723
1353,1.8193512,5.2940063,7.6293488
1362,1.8719788,5.135681,8.038086
1372,1.7906342,5.068512,8.413544
1382,1.7762756,5.0781097,8.494354
1392,1.6279755,5.1260834,8.318512
1402,1.47966,5.1884613,8.057098
1412,1.3504791,5.2412415,7.8622437
1422,1.2356567,5.2892,7.638855
1433,1.1064758,5.2412415,7.3679504
1442,1.1495209,5.2220306,7.410736
1452,1.2069397,5.2796173,7.5723114
1462,1.3265533,5.1692657,7.9002533
1472,1.3839569,5.0493164,8.370789
1482,1.3983154,5.001358,8.784271
1492,1.4605255,5.0637207,8.983871
1502,1.4174652,5.34198,8.860306
1513,1.3743896,5.5722504,8.651184
1522,1.4700928,5.7545624,8.565643
1532,1.5322876,6.0664062,8.328003
1542,1.5227203,6.387848,8.232941
1552,1.5370789,6.5509644,8.118881
1562,1.47966,6.7092743,8.014328
1572,1.5801239,6.766861,7.943039
1582,1.8145599,6.608536,7.962036
1592,1.8049927,6.479004,7.9335175
1602,1.8337097,6.3590546,7.6816406
1613,1.7762756,6.2151337,7.410736
1622,1.7667236,6.143158,7.068527
1632,1.7810669,6.152771,6.712082
1642,1.8671875,6.143158,6.3936615
1652,2.0011597,6.3830414,6.540985
1662,2.0298615,6.455017,6.5932617
1672,2.005951,6.7860413,6.3793945
1682,2.0920563,6.7380676,6.3793945
1692,2.2020874,6.531769,6.493454
1703,2.245163,6.339859,6.6360474
1712,2.3456268,6.243927,6.707321
1722,2.618332,6.0568085,6.859421
1732,2.809723,5.9656525,6.7738647
1742,2.9771729,6.023239,6.688324
1752,3.0202332,6.296692,6.493454
1762,3.0250092,6.363846,6.4364166
1773,2.8671265,6.6565094,5.7520294
1782,2.8671265,6.8292236,4.9108124
1792,2.8719177,6.8580017,4.6779327
1802,3.2642365,6.560547,4.6066284
1812,3.5465088,6.1575623,5.0296173
1822,4.618225,5.092499,5.001114
1832,4.0680237,5.577057,5.709259
1842,4.7426147,5.792938,6.346115
1853,4.3311615,6.387848,6.3793945
1862,4.5368958,6.704468,5.4288483
1872,4.2689667,7.0115204,5.2339783
1882,4.450775,6.9971313,4.4735565
1892,4.84787,6.546158,4.326233
1902,4.2306824,7.529663,5.020111
1912,4.584732,7.687973,4.635147
1923,4.5464478,7.8223114,5.01062
1932,4.7330475,7.8271027,5.072403
1942,4.7952423,7.831909,4.806259
1952,4.1589203,8.594711,5.058136
1962,4.2737427,8.422012,4.7682343
1972,4.2259064,7.937454,4.26445
1983,4.182846,7.999817,3.9079742
1992,3.5608673,8.623489,3.0287323
2002,3.8957672,8.700256,2.4346466
2012,4.7330475,7.7983093,2.4488983
2022,4.7330475,8.162949,2.6912842
2032,4.728256,8.88736,3.0762634
2042,5.752121,7.817505,3.6988525
2052,5.240204,8.532349,3.0382233
2062,4.3981476,9.659775,3.0905151
2072,4.182846,10.062775,2.681778
2082,4.1589203,10.091553,2.2397766
2092,4.3072357,9.770111,2.2682953
2102,3.881424,10.269058,2.5629578
2112,4.948349,8.431595,3.608551
2122,4.914856,8.019012,3.2948914
2133,5.0775146,8.119766,2.9621887
2142,4.986618,7.7695465,2.249298
2152,5.082306,7.8079224,1.6456909
2162,5.2258453,7.894272,1.2892456
2172,5.221054,8.215698,0.97080994
2182,5.68515,8.781815,1.1133881
2192,5.9100037,9.160828,1.7074738
2202,5.9052277,9.031296,1.9213562
2213,5.8621674,9.146439,2.0591736
2222,5.895645,8.575531,1.5744019
2232,5.378937,9.098465,1.7930298
2242,5.7808228,8.39801,1.1894379
2252,5.5416107,9.213593,1.1371613
2262,6.130081,8.206116,0.3719635
2272,5.8526,9.1992035,0.6618805
2283,5.6660004,9.722137,1.0753632
2292,5.718628,9.559021,1.6551971
2302,6.0583344,9.376709,1.427063
2312,6.7759857,8.724243,0.27217102
2322,5.881317,9.415085,0.25790405
2332,5.723419,9.568619,0.97080994
2342,5.876526,9.343124,0.5525665
2353,5.7951813,9.43428,0.5335541
2362,5.7951813,9.43428,0.5335541
2372,5.7951813,9.43428,0.5335541
2382,5.4698486,9.050476,0.16760254
2392,5.3358765,8.911346,0.13432312
2402,5.0966644,9.007309,0.058288574
2412,4.953125,8.911346,-0.108062744
2422,4.752182,8.786621,-0.27915955
2433,4.5034027,8.877777,-0.57858276
2442,4.3407288,8.911346,-0.768692
2452,4.245041,8.824997,-0.8542328
2462,4.3120117,8.882568,-0.7306671
2472,4.407715,9.060074,-0.29815674
2482,4.3646393,8.925751,-0.089035034
2492,4.28331,8.575531,0.19136047
2502,4.245041,8.561127,0.29592896
2513,4.044098,8.585114,0.29592896
2522,4.2641754,7.8990784,0.50505066
2532,3.4077759,9.208801,0.19136047
2542,4.1349945,8.220505,-0.05102539
2552,3.6517792,8.834595,-0.7734375
2562,3.15419,9.208801,-1.2772217
2572,3.723526,8.805801,-0.8494873
2582,2.8671265,9.463074,-1.4815979
2592,3.2977295,9.755722,-0.9540405
2603,3.3072815,9.391098,-0.8494873
2612,3.450821,9.419891,-0.59757996
2622,3.4412537,9.62619,0.41474915
2632,3.5082397,9.323929,0.7236786
2642,3.584793,9.146439,1.3082428
2652,3.4029846,9.050476,1.0991364
2662,3.2881622,8.95932,0.52404785
2673,3.1398315,9.060074,-0.0652771
2682,2.948471,9.074478,-0.50253296
2692,2.6566315,9.458267,-0.7496643
2702,2.7762146,9.27597,-0.87324524
2712,2.5944214,9.535034,-1.0253296
2722,2.7618713,9.357529,-0.67362976
2733,2.154251,10.04837,-0.588089
2742,2.5226593,9.333542,0.005996704
2752,1.7188721,9.798904,-0.13182068
2762,1.7284393,9.352722,0.10105896
2772,1.1877899,9.069672,-0.14607239
2782,1.0634155,8.757828,-0.33618164
2792,1.0634155,8.215698,-0.2934265
2803,0.4557953,8.82019,-0.6023407
2812,1.0777588,8.234894,-0.15557861
2822,0.70458984,8.431595,-0.28390503
2832,0.7619934,8.637894,0.40522766
2842,0.7428589,8.297256,0.71891785
2852,0.59931946,8.071777,1.0373383
2862,0.32661438,7.740753,1.1133881
2872,-0.09442139,7.400131,0.9898224
2883,-0.50109863,7.0163116,0.89476013
2892,-1.1421967,6.666092,0.3577118
2902,-1.587143,6.104782,0.05354309
2912,-1.8885651,5.2844086,-0.23162842
2922,-1.9220581,4.0562286,-0.72114563
2932,-2.1708374,3.4661407,-0.8494873
2943,-2.3335266,3.0631409,-0.6403656
2952,-2.4435577,2.6217651,-0.022521973
2962,-2.4435577,2.1803894,0.98031616
2972,-2.2761078,1.4559631,2.2302704
2982,-2.2473907,0.39091492,4.0410614
2992,-2.4770508,-0.4870453,4.5448456
3002,-3.1707764,-1.0291748,5.262497
3012,-3.2473297,-1.177887,5.1579437
3023,-3.4626312,-0.59259033,4.7302094
3032,-3.4769897,0.6979523,3.6988525
3042,-1.9220581,1.782196,2.9717102
3052,-0.20924377,2.6505432,1.9593658
3062,3.7666016,2.6169739,0.657135
3072,8.36441,2.880844,-0.6973877
3082,11.325958,5.0349274,0.22938538
3093,13.096191,7.1074677,1.5744019
3102,14.651123,6.5029907,1.2036896
3112,17.196411,6.224716,0.01550293
3122,18.287262,7.419327,-0.958786
3132,17.966705,9.962021,-0.8399658
3142,17.33995,14.111893,0.8757477
3152,15.665405,16.429123,2.0116577
3163,15.665405,16.429123,2.0116577
3172,15.665405,16.429123,2.0116577
3182,14.957321,16.69777,2.068695
3192,15.507523,20.986786,-5.0176086
3202,16.52182,18.367325,-4.832245
3212,16.44049,16.030914,3.527771
3222,14.392761,13.814453,5.723526
3232,12.235001,11.511627,3.3804321
3243,10.220764,9.597412,1.2369537
3252,8.723236,7.9326477,0.7949524
3262,7.5654144,6.8292236,0.4907837
3272,6.5032806,5.8937073,0.30067444
3282,5.943512,5.365967,-0.49778748
3292,5.613373,5.1164856,-1.3247528
3302,5.5320435,5.3611603,-1.358017
3313,5.7760468,5.3707733,-0.53105164
3322,6.3980255,5.198059,1.1086426
3332,6.6228943,5.0493164,2.078186
3342,6.64682,5.030136,2.353836
3352,6.6324615,4.93898,2.2017517
3362,6.5463257,4.9437714,2.130478
3372,6.4602203,4.9581757,2.173233
3382,6.441086,5.0109406,2.296814
3392,6.6755066,5.3227844,2.2873077
3402,6.847748,5.5722504,2.0021515
3412,6.98172,5.816925,1.888092
3422,6.9769287,6.085602,1.6694489
3432,6.785553,6.378235,1.536377
3442,6.81427,6.4885864,0.90901184
3452,6.914734,6.431015,0.36720276
3463,6.8955994,6.574936,0.19136047
3472,6.98172,6.766861,0.2008667
3482,7.039139,7.021118,0.30541992
3492,7.153961,7.2082214,0.36720276
3502,7.3357697,7.2993774,0.45277405
3512,7.3740387,7.2082214,0.5383148
3522,7.517578,7.1554565,0.666626
3533,7.5941315,7.165039,0.7569275
3542,7.651535,7.093094,1.0753632
3552,7.790283,6.9587555,1.2654724
3562,7.8381195,6.805237,1.3272552
3572,7.7807007,6.704468,1.3177643
3582,7.6611023,6.7092743,1.1561584
3592,7.58934,6.74765,1.0325928
3603,7.4314423,6.8532104,0.7902069
3612,7.2927094,6.9347687,0.69039917
3622,7.187439,6.8771973,0.62861633
3632,7.1396027,6.6565094,0.6095886
3643,7.197006,6.53656,0.5145416
3652,7.2209473,6.5029907,0.32919312
3662,7.2639923,6.6181183,0.4907837
3672,7.254425,6.7236786,0.7236786
3682,7.3070526,6.8771973,0.99458313
3692,7.2639923,7.001938,1.222702
3702,7.1348114,7.093094,1.0753632
3713,7.1348114,7.0643005,0.94229126
3722,7.077408,7.0882874,0.69039917
3732,7.019989,7.083481,0.5668335
3742,6.9721527,7.006729,0.49552917
3752,6.9769287,6.93956,0.6381073
3762,6.948227,6.8436127,0.6856537
3772,6.9769287,6.810028,0.69989014
3783,7.0056458,6.714081,0.6618805
3792,6.9673615,6.8148193,0.69514465
3802,7.0151978,6.848404,0.78544617
3812,7.0678406,6.8771973,0.8852539
3822,7.0582733,6.9635468,0.94703674
3832,7.115692,6.968338,0.98506165
3842,7.043915,6.992325,0.78544617
3852,7.043915,6.992325,0.6761322
3863,7.187439,6.9971313,0.6333771
3872,7.326187,6.9971313,0.7141571
3882,7.5032196,7.241806,1.0468597
3892,7.6132507,7.4145203,1.1419067
3902,7.9290314,7.6400146,1.2559662
3912,8.359634,7.9278564,1.0325928
3922,8.771088,8.724243,1.0088348
3933,9.63707,9.304749,1.1656647
3942,10.426483,9.750931,1.6124268
3952,10.761398,10.542526,2.225525
3962,10.885803,11.69873,3.2711182
3972,10.742264,12.168884,3.8081818
3982,10.641785,12.144897,4.368988
3992,10.570023,11.693939,4.682678
4003,9.881073,11.89064,4.9583282
4012,9.254303,12.226456,5.2577515
4022,8.125198,12.5239105,5.4478607
4032,7.646759,13.22435,5.1627045
4042,7.254425,13.852829,4.525833
4052,6.790344,14.783554,3.827179
4063,7.2209473,14.514877,1.9688721
4072,7.3022766,14.308594,0.90901184
4082,6.9338837,14.3134,-0.96829224
4092,6.785553,13.97757,-3.5205078
4102,6.0344086,12.830963,-7.246628
4112,5.7664795,11.482834,-9.542191
4122,6.010483,9.722137,-12.574417
4133,5.64209,7.7839355,-14.955536
4142,5.584671,6.6900787,-16.324326
4152,5.421997,4.9917603,-18.225388
4162,5.0966644,3.1542969,-18.905045
4172,4.9914093,1.2976379,-18.705414
4182,4.5895233,-0.73651123,-18.106583
4192,3.9914703,-2.3245087,-16.847107
4203,3.4029846,-3.9700623,-15.958359
4212,2.6374817,-5.644409,-15.145645
4222,1.9389648,-7.6881714,-14.204605
4232,1.5944824,-9.669556,-13.049698
4242,1.5227203,-11.957977,-10.093506
4252,2.5083008,-13.421234,-5.9824066
4262,3.3359985,-13.733078,-0.19836426
4272,3.245102,-13.44043,6.2558136
4283,3.6948395,-13.44043,12.96666
4292,4.1015015,-13.032639,16.127197
4302,4.881363,-11.996353,21.59282
4312,5.512909,-10.26445,24.610794
4322,7.708954,-5.874695,29.01181
4332,9.9049835,-3.322403,32.53357
4342,13.273209,-1.0147858,32.376724
4353,16.536163,2.9575958,30.92714
4362,18.416458,7.529663,29.458557
4372,18.837463,9.746124,28.066025
4382,18.315964,7.7695465,24.111755
4392,17.387802,5.255615,19.468353
4402,15.880722,4.1089935,12.534149
4412,14.196594,4.962967,4.5828705
4422,12.014908,6.4502106,-4.2096405
4433,11.105881,8.138947,-15.254944
4442,9.97197,11.386887,-26.476105
4452,9.254303,13.377884,-33.158417
4462,9.723175,13.29631,-36.238174
4472,9.948059,14.404541,-37.725784
4482,9.445679,13.809647,-36.665924
4492,8.651474,13.603348,-34.921677
4502,8.6706085,12.5383,-33.871323
4513,9.0103,11.185394,-31.0197
4522,9.043793,9.779694,-30.406586
4532,9.345215,8.685867,-29.109116
4542,10.445633,6.5941467,-25.254654
4552,11.517334,4.411255,-18.054306
4562,14.335342,1.0193787,-8.387283
4572,17.612656,-3.36557,2.5296936
4582,19.650833,-6.071396,14.349701
4593,21.200958,-6.9733276,18.57486
4602,21.124405,-6.0665894,24.853195
4612,19.435516,-1.374588,27.334106
4622,17.612656,3.2310638,27.966217
4632,16.44049,5.2940063,27.871155
4642,15.2348175,7.0738983,27.576492
4652,13.785141,8.076584,25.433014
4662,11.91922,8.561127,21.165085
4673,10.723114,8.210907,17.054
4682,9.814087,6.574936,12.724274
4692,8.665817,4.857422,8.722473
4702,7.474518,3.4373474,4.6779327
4712,6.484131,2.8760376,1.3843079
4722,5.747345,2.7513123,-0.7639313
4732,5.488983,2.9000244,-2.2467804
4742,5.3119507,4.0802307,-3.6820984
4753,5.12059,5.121292,-4.133606
4762,5.087097,5.773758,-4.1526184
4772,5.024887,6.373459,-3.7961578
4782,5.053604,6.574936,-3.7676544
4792,5.111023,6.2535095,-3.4777374
4802,4.919632,6.3686523,-2.807602
4812,5.024887,6.522171,-2.3941193
4822,5.082306,6.790848,-1.9521027
4832,5.2976074,7.1218567,-1.6051636
4843,5.3311005,7.2753906,-1.4197998
4852,5.1636505,7.697571,-1.5956573
4862,5.1349335,7.663986,-2.1612244
4872,5.111023,7.663986,-2.4511566
4882,5.111023,7.7743225,-2.2230072
4892,5.5081177,7.8223114,-1.7477417
4902,5.80954,7.788727,-1.0158386
4913,6.1635895,7.7455597,-0.17460632
4922,6.455429,7.6927795,0.43374634
4932,6.64682,7.6447906,0.7236786
4942,6.6755066,7.8079224,0.80921936
4952,6.656372,7.923065,0.41474915
4962,6.493698,8.019012,0.12007141
4972,6.283203,8.009415,-0.588089
4983,5.9961395,8.182129,-0.91127014
4992,5.8047485,8.5707245,-0.8257141
5002,5.9100037,8.786621,-0.44551086
5012,6.120529,8.791412,0.10105896
5022,6.3693085,8.604309,0.59059143
5032,6.7664185,8.244492,1.1894379
5042,6.842972,8.038193,1.4175568
5053,6.8621063,8.023804,1.403305
5062,6.7329254,8.162949,0.9613037
5072,6.613312,8.354843,0.48602295
5082,6.450653,8.551544,-0.11282349
5092,6.2688446,8.844177,-0.27915955
5102,6.287979,9.640579,0.42425537
5112,6.41716,10.091553,1.1133881
5123,6.551117,10.144333,1.2940063
5132,7.321411,10.091553,1.8358002
5142,7.6276093,10.053177,1.8500519
5152,7.6132507,10.700836,1.8215485
5162,7.2257233,11.909821,2.3966217
5172,6.7424927,13.800049,3.370926
5182,6.642029,14.812347,4.0790863
5193,7.082184,15.743057,5.200714
5202,8.139542,15.071411,6.7786255
5212,8.933762,14.342178,8.232941
5222,9.350006,14.3038025,9.958191
5232,9.0677185,14.370956,10.965759
5242,8.345276,13.617752,10.73288
5252,7.7280884,13.17157,9.673019
5263,7.488861,12.312805,7.558075
5272,6.6324615,12.000977,4.140869
5282,6.345398,10.48494,-0.08430481
5292,5.5272675,9.1992035,-3.4682312
5302,4.7330475,8.302063,-7.655365
5312,4.51297,6.2678986,-11.234161
5322,3.9723206,1.8205719,-16.95642
5332,2.6996765,-2.1949768,-20.820374
5343,0.91508484,-5.0447235,-23.515167
5352,-0.24751282,-5.0687103,-25.17862
5362,-0.73553467,-3.2024536,-24.670074
5372,-0.6446228,-2.4684296,-23.472382
5382,-0.381485,-3.1784668,-21.913498
5392,-0.18052673,-4.660904,-20.573242
5402,0.31703186,-7.0213013,-18.943054
5413,0.5706177,-8.671661,-16.704529
5422,1.3791809,-10.010178,-12.1371765
5432,2.6374817,-10.777786,-4.7324524
5442,3.5417175,-10.221283,5.2577515
5452,4.776108,-9.146622,15.029327
5462,8.823715,-8.379013,26.412079
5472,10.043732,-4.0612183,35.518265
5482,12.35939,-0.20399475,39.515305
5493,14.962097,3.4517517,40.52289
5502,16.670135,7.3953247,37.737778
5512,17.713135,10.273865,33.70749
5522,18.0289,12.010559,28.013733
5532,17.545685,12.547897,21.968292
5542,15.655838,13.320297,14.482758
5552,14.076981,13.253128,6.792877
5562,13.641617,13.320297,1.9023285
5573,11.163284,12.384781,-11.785477
5582,9.603561,13.397064,-20.749084
5592,8.015137,14.04953,-26.818298
5602,6.278412,14.466919,-30.12143
5612,4.747406,14.198257,-33.158417
5622,3.4364777,13.214752,-33.5719
5632,1.848053,11.741913,-32.055786
5642,0.9772949,9.511047,-30.82959
5653,0.24049377,7.510483,-28.861969
5662,0.29312134,4.622345,-26.252731
5672,1.0777588,0.51083374,-23.006622
5682,1.9389648,-2.6123505,-17.541
5692,4.1397705,-5.76915,-9.974686
5702,5.756912,-8.143936,2.249298
5712,6.0296173,-9.093842,12.42009
5722,6.316681,-9.338516,16.992203
5733,7.4027557,-7.2276,26.393051
5742,9.182556,-5.222229,28.02324
5752,11.39772,-3.4615173,29.344498
5762,13.981308,-0.85165405,30.561203
5772,15.18219,0.83706665,30.39009
5782,17.258621,1.1872864,28.569809
5792,18.488205,3.2406464,25.779968
5802,17.73706,6.2918854,21.55481
5813,15.3927,12.667831,14.440002
